a,b,true_result,classical_fp,qft_result,abs_error
0.847256443910826,-0.6234967816908574,1.4707532256016833,0.46031746031746024,0.46031746031746024,0.0
0.7076180183799557,0.18151273430114567,0.5261052840788101,-0.46031746031746035,-0.46031746031746035,0.0
0.5010902947327714,-0.6845893994431902,1.1856796941759615,0.17460317460317465,0.17460317460317465,0.0
-0.5496503258664585,-0.2431451500591455,-0.30650517580731296,0.7142857142857142,0.7142857142857142,0.0
-0.0599021932913385,0.8251725256217503,-0.8850747189130888,0.17460317460317465,0.17460317460317465,0.0
-0.8211532215829882,0.8918360506505468,-1.7129892722335351,-0.6825396825396826,-0.6825396825396826,0.0
-0.622278914278414,0.489788804438254,-1.112067718716668,-0.07936507936507942,-0.07936507936507942,0.0
0.32948811583641835,-0.34026928214262087,0.6697573979790392,-0.33333333333333337,-0.33333333333333337,0.0
0.44057188063407093,0.3377970884989666,0.10277479213510432,-0.9047619047619048,-0.9047619047619048,0.0
0.8415175183815781,0.36973145787122286,0.4717860605103552,-0.5238095238095238,-0.5238095238095238,0.0
-0.31351435535132655,-0.2018849487054305,-0.11162940664589605,0.9365079365079365,0.9365079365079365,0.0
-0.23317252913723596,0.25359954225508685,-0.4867720713923228,0.5555555555555556,0.5555555555555556,0.0
-0.054799539703545785,-0.8806902390437827,0.825890699340237,-0.17460317460317465,-0.17460317460317465,0.0
-0.5589515536482857,-0.5236962145159654,-0.035255339132320374,1.0,1.0,0.0
-0.666141290396151,0.04515894534107012,-0.7113002357372211,0.33333333333333326,0.33333333333333326,0.0
-0.043731132793319305,-0.6052476523350674,0.5615165195417481,-0.4285714285714286,-0.4285714285714286,0.0
-0.49156317170840863,-0.6013676378222395,0.10980446611383082,-0.9047619047619048,-0.9047619047619048,0.0
0.3056651904285187,0.6053477229904282,-0.29968253256190946,0.7142857142857142,0.7142857142857142,0.0
-0.11312654602980465,0.8804394048304899,-0.9935659508602945,0.04761904761904767,0.04761904761904767,0.0
0.5988207529041073,0.10074497045120723,0.4980757824529001,-0.5238095238095238,-0.5238095238095238,0.0
0.36047718360404846,0.6103255155870843,-0.2498483319830358,0.7777777777777777,0.7777777777777777,0.0
-0.33774004551232606,0.8825789957872906,-1.2203190412996165,-0.17460317460317465,-0.17460317460317465,0.0
0.5980676425113619,-0.6451274005762055,1.2431950430875673,0.23809523809523814,0.23809523809523814,0.0
0.5485758434942433,-0.09315789614216807,0.6417337396364113,-0.3650793650793651,-0.3650793650793651,0.0
-0.202538917745686,-0.19336911148454416,-0.009169806261141833,-1.0,-1.0,0.0
-0.38100941292556056,-0.7559112894368669,0.37490187651130635,-0.6507936507936508,-0.6507936507936508,0.0
0.3284919071549558,0.45959431103053994,-0.13110240387558414,0.9047619047619047,0.9047619047619047,0.0
-0.6484455295032423,-0.11919775081933259,-0.5292477786839097,0.4920634920634921,0.4920634920634921,0.0
-0.540165235544805,-0.055211518457277675,-0.4849537170875273,0.5238095238095237,0.5238095238095237,0.0
-0.8867479144481901,-0.6287886471361677,-0.25795926731202246,0.7777777777777777,0.7777777777777777,0.0
0.5164638795038491,-0.5743320259844373,1.0907959054882865,0.11111111111111116,0.11111111111111116,0.0
0.29673154186565787,0.732786519881187,-0.43605497801552917,0.5873015873015872,0.5873015873015872,0.0
0.3692976815274033,-0.819631639846298,1.1889293213737013,0.17460317460317465,0.17460317460317465,0.0
